Census_type,Year,Geographic_area,Detail_level,State,Creator,Year_rough,Useful_info,Reference,Pagenumber,Digitized_link,Transcribed,Tabulated,Transcription_link,Table_link,Archival_portal_link
Skattemanntall,1688,Torne og Kemi Lappmark,Finnebyer,Sverige,Jacob Grap,,Fjellsamer,SE/RA/55203/55203.29/26,83,https://sok.riksarkivet.se/bildvisning/A0001785_00083,Nei,Nei,x,x,x
Leidangsmanntall,1688,Finnmark,Finnebyer,Norge,Niels Knag,,Sjøsamer,RA/EA-4092/R69/L4850,181,https://media.digitalarkivet.no/view/48948/181,Nei,Nei,x,x,x
Skattemanntall,1689,Salten,Bygder,Norge,,,"Leilendinger, husmenn, mm",RA/EA-6044/R/Rh/L0013,109,https://media.digitalarkivet.no/view/77491/109,Nei,Nei,x,x,x
Skattemanntall,1689,Salten,Fjerdinger,Norge,,,Odel,RA/EA-6044/R/Rh/L0013,196,https://media.digitalarkivet.no/view/77491/196,Nei,Nei,x,x,x
Skattemanntall,1689,Salten,Finnebyer,Norge,,,Sjøsamer,RA/EA-6044/R/Rh/L0013,205,https://media.digitalarkivet.no/view/77491/205,Nei,Nei,x,x,x
Skattemanntall,1689,Senja,Bygder,Norge,,,"Strandsittere, drenger",RA/EA-6044/R/Rh/L0014,1,https://media.digitalarkivet.no/view/77492/1,Nei,Nei,x,x,x
Skattemanntall,1689,Senja,Bygder,Norge,,,"Strandsittere, husmenn",RA/EA-6044/R/Rh/L0014,6,https://media.digitalarkivet.no/view/77492/6,Nei,Nei,x,x,x
Skattemanntall,1689,Senja,Bygder,Norge,,,husmenn,RA/EA-6044/R/Rh/L0014,17,https://media.digitalarkivet.no/view/77492/17,Nei,Nei,x,x,x
Skattemanntall,1689,Senja,Bygder,Norge,,,Kopp og ildstedskatt,RA/EA-6044/R/Rh/L0014,34,https://media.digitalarkivet.no/view/77492/34,Nei,Nei,x,x,x
Leidangsmanntall,1689,Senja,Tingsteder,Norge,,,Leidangsmanntall,RA/EA-6044/R/Rh/L0014,38,https://media.digitalarkivet.no/view/77492/38,Nei,Nei,x,x,x
Skattemanntall,1689,Senja,Finnebyer,Norge,,,Fjellsamer,RA/EA-6044/R/Rh/L0014,60,https://media.digitalarkivet.no/view/77492/60,Nei,Nei,x,x,x
Skattemanntall,1689,Senja,Bygder,Norge,,,"Leilending og Odel, konsumpsjon og ildsted",RA/EA-6044/R/Rh/L0014,79,https://media.digitalarkivet.no/view/77492/79,Nei,Nei,x,x,x
Jordebok,1689,Senja,Gårder,Norge,,,Jordebok,RA/EA-6044/R/Rh/L0014,115,https://media.digitalarkivet.no/view/77492/115,Nei,Nei,x,x,x
Skattemanntall,1689,Troms,Bygder,Norge,,,"Leilendinger, husmenn, tjenestedrenger, odel",RA/EA-6044/R/Rh/L0014,229,https://media.digitalarkivet.no/view/77492/229,Nei,Nei,x,x,x
Skattemanntall,1689,Troms,Bygder og Finnebyer,Norge,,,Sjøsamer og nordmenn,RA/EA-6044/R/Rh/L0014,259,https://media.digitalarkivet.no/view/77492/259,Nei,Nei,x,x,x
Skattemanntall,1689,Troms,Bygder,Norge,,,"Konsumpsjon, folkeskatt, kopp, ildstedd og rosstjeneste",RA/EA-6044/R/Rh/L0014,276,https://media.digitalarkivet.no/view/77492/276,Nei,Nei,x,x,x
Skattemanntall,1689,Finnmark,Finnebyer,Norge,Niels Knag,,Alle finnebyer,RA/EA-4092/R69/L4850,118,https://media.digitalarkivet.no/view/48948/118,Nei,Nei,x,x,x
Leidangsmanntall,1689,Finnmark,Finnebyer,Norge,Niels Knag,,Sjøsamer,RA/EA-4092/R69/L4850,135,https://media.digitalarkivet.no/view/48948/135,Nei,Nei,x,x,x
Skattemanntall,1690,Salten,Bygder,Norge,,,Husmenn mm,RA/EA-6044/R/Rh/L0015,149,https://media.digitalarkivet.no/view/77493/149,Nei,Nei,x,x,x
Skattemanntall,1690,Salten,Bygder,Norge,,,Husmenn mm,RA/EA-6044/R/Rh/L0015,154,https://media.digitalarkivet.no/view/77493/154,Nei,Nei,x,x,x
Skattemanntall,1690,Salten,Fjerdinger,Norge,,,Odelskatt,RA/EA-6044/R/Rh/L0015,161,https://media.digitalarkivet.no/view/77493/161,Nei,Nei,x,x,x
Skattemanntall,1690,Salten,Finnebyer,Norge,,,Sjøsamer,RA/EA-6044/R/Rh/L0015,166,https://media.digitalarkivet.no/view/77493/166,Nei,Nei,x,x,x
Skattemanntall,1690,Salten,Bygder,Norge,,,"Konsumpsjon, folke, kopp, ildsted, rosstjeneste",RA/EA-6044/R/Rh/L0015,171,https://media.digitalarkivet.no/view/77493/171,Nei,Nei,x,x,x
Skattemanntall,1690,Senja,Bygder,Norge,,,"Leilending, husmenn, strandsittere",RA/EA-6044/R/Rh/L0015,318,https://media.digitalarkivet.no/view/77493/318,Nei,Nei,x,x,x
Skattemanntall,1690,Senja,Bygder,Norge,,,"Husmenn, strandsittere mm",RA/EA-6044/R/Rh/L0015,254,https://media.digitalarkivet.no/view/77493/354,Nei,Nei,x,x,x
Skattemanntall,1690,Senja,Bygder,Norge,,,"Odelskatt, rosstjeneste, konsumpsjon, folke, kopp, ildsted",RA/EA-6044/R/Rh/L0015,367,https://media.digitalarkivet.no/view/77493/367,Nei,Nei,x,x,x
Skattemanntall,1690,Senja,Finnebyer,Norge,,,Fjellsamer,RA/EA-6044/R/Rh/L0015,410,https://media.digitalarkivet.no/view/77493/410,Nei,Nei,x,x,x
Jordebok,1690,Senja,Gårder,Norge,,,Jordebok,RA/EA-6044/R/Rh/L0015,414,https://media.digitalarkivet.no/view/77493/414,Nei,Nei,x,x,x
Leidangsmanntall,1690,Senja,Tingsted,Norge,,,Leidang,RA/EA-6044/R/Rh/L0015,424,https://media.digitalarkivet.no/view/77493/424,Nei,Nei,x,x,x
Matrikkel,1690,Troms,Bygder,Norge,Henrik Henriksen Riber,,De som bor der,RA/EA-4092/R68/L4751,9-18,https://www.digitalarkivet.no/rk20110504794894,Nei,Nei,x,x,x
Skattemanntall,1690,Tromsø Fogderi,Bygder og Finnebyer,Norge,Henrik Henriksen Riber,,Nordmenn og Samer,RA/EA-4092/R68/L4751,21-44,https://www.digitalarkivet.no/rk20110504794906,Nei,Nei,x,x,x
Manntall,1690,Kysten av Finnmark,Tingsted,Norge,Adelaer,,Gir info om barn/ koner og tjenestefolk,RA/EA-4061/F/L0081,Hele,https://media.digitalarkivet.no/view/65989/30,Ja,Ja,http://urn.nb.no/URN:NBN:no-nb_digibok_2021032548850,x,x
Skattemanntall,1690,Finnmark,Finnebyer,Norge,Niels Knag,,Alle Samer,RA/EA-4092/R69/L4850,205,https://media.digitalarkivet.no/view/48948/205,Nei,Nei,x,x,x
Leidangsmanntall,1690,Finnmark,Finnebyer,Norge,Niels Knag,,Sjøsamer,RA/EA-4092/R69/L4850,221,https://media.digitalarkivet.no/view/48948/222,Nei,Nei,x,x,x
Skattemanntall,1690,Torne Lappmark,Finnebyer,Sverige,Anders Tornensis,,Fjellsamer,SE/RA/55203/55203.29/27,96,https://sok.riksarkivet.se/bildvisning/A0001786_00096,Nei,Nei,x,x,x
Skattemanntall,1690,Kemi Lappmark,Finnebyer,Sverige,Jakob Elis,,Fjellsamer,SE/RA/55203/55203.29/27,101,https://sok.riksarkivet.se/bildvisning/A0001786_00101,Nei,Nei,x,x,x
Matrikkel,1691,Tromsø Fogderi,Bygder,Norge,Henrik Henriksen Riber,,De som bor der,RA/EA-4092/R68/L4751,77-86,https://www.digitalarkivet.no/rk20110504794962,Nei,Nei,x,x,x
Manntall,1691,Tromsø Fogderi,Bygder og Finnebyer,Norge,Henrik Henriksen Riber,,Nordmenn og Samer,RA/EA-4092/R68/L4751,87-101,https://www.digitalarkivet.no/rk20110504794972,Nei,Nei,x,x,x
Skattemanntall,1691,Finnmark,Finnebyer,Norge,Niels Knag,,Alle Samer,RA/EA-4092/R69/L4851,7,https://www.digitalarkivet.no/rk10041203140008,Ja,Ja,x,https://docs.google.com/spreadsheets/d/1tiGo3NmupLeLJJPbGQMTOOpw5erGtiJQ90WmdfGg3sM/edit?usp=sharing,x
Tienderegister,1691,Varanger,Tingsted,Norge,Niels Knag,,Nordmenn og Samer,RA/EA-4092/R69/L4851,43,https://www.digitalarkivet.no/rk10041203140044,Nei,Nei,x,x,x
Leidangsmanntall,1691,Finnmark,Finnebyer,Norge,Niels Knag,,Sjøsamer,RA/EA-4092/R69/L4851,24,https://www.digitalarkivet.no/rk10041203140025,Nei,Nei,x,x,x
Skattemanntall,1692,Finnmark,Finnebyer,Norge,Niels Knag,,Alle Samer,RA/EA-4092/R69/L4851,138,https://www.digitalarkivet.no/rk10041203140140,Ja,Ja,x,https://docs.google.com/spreadsheets/d/1tiGo3NmupLeLJJPbGQMTOOpw5erGtiJQ90WmdfGg3sM/edit?usp=sharing,x
Leidangsmanntall,1692,Finnmark,Finnebyer,Norge,Niels Knag,,Sjøsamer,RA/EA-4092/R69/L4851,160,https://www.digitalarkivet.no/rk10041203140161,Nei,Nei,x,x,x
Matrikkel,1692,Tromsø Fogderi,Bygder,Norge,Henrik Henriksen Riber,,De som bor der,RA/EA-4092/R68/L4751,146-155,https://www.digitalarkivet.no/rk20110504795031,Nei,Nei,x,x,x
Manntall,1692,Tromsø Fogderi,Bygder og Finnebyer,Norge,Henrik Henriksen Riber,,Nordmenn og Samer,RA/EA-4092/R68/L4751,156-168,https://www.digitalarkivet.no/rk20110504795041,Nei,Nei,x,x,x
Manntall,1692,Torne og Kemi Lappmark,Finnebyer,Sverige,Jacob Grab,,Fjellsamer,SE/RA/55203/55203.29/28,6,https://sok.riksarkivet.se/bildvisning/A0001787_00006,Nei,Nei,x,x,x
Matrikkel,1693,Tromsø Fogderi,Bygder,Norge,Henrik Henriksen Riber,,De som bor der,RA/EA-4092/R68/L4751,287-299,https://www.digitalarkivet.no/rk20110504795172,Nei,Nei,x,x,x
Manntall,1693,Tromsø Fogderi,Bygder og Finnebyer,Norge,Henrik Henriksen Riber,,Diverse,RA/EA-4092/R68/L4751,300-,https://www.digitalarkivet.no/rk20110504795185,Nei,Nei,x,x,x
Manntall,1693,Torne og Kemi Lappmark,Finnebyer,Sverige,Salomon Steigman,,Fjellsamer,SE/RA/55203/55203.29/29,26,https://sok.riksarkivet.se/bildvisning/A0001788_00026,Nei,Nei,x,x,x
Matrikkel & Manntall,1694,Finnmark,Bygder,Norge,Niels Knag,,Nordmenn og Samer,RA/EA-4070/N/Nb/Nbd/L0077,Hele,https://www.digitalarkivet.no/db60037055000001,Ja,Nei,x,https://docs.google.com/spreadsheets/d/1tiGo3NmupLeLJJPbGQMTOOpw5erGtiJQ90WmdfGg3sM/edit?usp=sharing,x
Jordebok,1694,Senja,Gårdsbruk,Norge,Jørgen Jørgensen Aarhus,,Eiere og brukere,RA/EA-4092/R68/L4753/1694-1696,11,https://media.digitalarkivet.no/view/48851/11,Nei,Nei,x,x,x
Skattemanntall,1694,Senja,Bygder,Norge,Jørgen Jørgensen Aarhus,,"Drenger, husmenn, håntverkere, strandsittere, drenger, odel, konsump. folk",RA/EA-4092/R68/L4753/1694-1696,37,https://media.digitalarkivet.no/view/48851/37,Nei,Nei,x,x,x
Skattemanntall,1694,Senja,Fogderiet,Norge,Jørgen Jørgensen Aarhus,,Samer,RA/EA-4092/R68/L4753/1694-1696,63,https://media.digitalarkivet.no/view/48851/63,Nei,Nei,x,x,x
Leidangsmanntall,1694,Senja,Tingsteder,Norge,Jørgen Jørgensen Aarhus,,Leidang,RA/EA-4092/R68/L4753/1694-1696,100,https://media.digitalarkivet.no/view/48851/100,Nei,Nei,x,x,x
Jordebok,1694,Troms,Gårdsbruk,Norge,Jørgen Jørgensen Aarhus,,Eiere og brukere,RA/EA-4092/R68/L4753/1694-1696,179,https://media.digitalarkivet.no/view/48851/179,Nei,Nei,x,x,x
Skattemanntall,1694,Troms,Bygder,Norge,Jørgen Jørgensen Aarhus,,"Husmenn, drenger, odel, ross, konsumpsjon, folkeskatt",RA/EA-4092/R68/L4753/1694-1696,193,https://media.digitalarkivet.no/view/48851/193,Nei,Nei,x,x,x
Skattemanntall,1695,Torne og Kemi Lappmark,Finnebyer,Sverige,Salomon Steigman,,Fjellsamer - datert feb. 1695,SE/RA/55203/55203.29/30,23,https://sok.riksarkivet.se/bildvisning/A0001789_00023,Nei,Nei,x,x,x
Skattemanntall,1695,"Torne, Indre Finnmark, Kemi",Finnebyer,Sverige,Ukjent,,Fjellsamer,SE/HLA/1030006/G III a/2 (1695),Hele,https://sok.riksarkivet.se/bildvisning/A0000773_00038,Nei,Nei,x,x,x
Skattemanntall,1695,Finnmark,Finnebyer,Norge,Niels Knag,,Alle Samer,RA/EA-4092/R69/L4851,232,https://media.digitalarkivet.no/view/48949/232,Ja,Ja,https://www.arkivportalen.no/entity/no-a1450-01000001402619,https://docs.google.com/spreadsheets/d/1tiGo3NmupLeLJJPbGQMTOOpw5erGtiJQ90WmdfGg3sM/edit?usp=sharing,x
Leidangsmanntall,1695,Finnmark,Finnebyer,Norge,Niels Knag,,Sjøsamer,RA/EA-4092/R69/L4851,250,https://media.digitalarkivet.no/view/48949/250,Nei,Nei,x,x,x
Skattemanntall,1696,Torne og Kemi Lappmark,Finnebyer,Sverige,Salomon Steigman,,Fjellsamer - datert feb. 1696!,SE/RA/55203/55203.29/31,22,https://sok.riksarkivet.se/bildvisning/A0001790_00022,Nei,Nei,x,x,x
Skattemanntall,1696,Finnmark,Finnebyer,Norge,Peder Lilliensciold,,Fjellsamer og Russiske samer,SATØ/S-1120/1Cn/L2879/0001/1681-1699,Ukjent,https://drive.google.com/file/d/1NsmDJ8CawVzcMu92P3DrP58J0iuwENaX/view?usp=drive_link,Nei,Nei,x,x,x
Jordebok,1696,Senja,Gårder,,Jørgen Jørgensen Aarhus,,Eiere og brukere,RA/EA-4092/R68/L4753/1694-1696,233,https://media.digitalarkivet.no/view/48851/233,Nei,Nei,x,x,x
Skattemanntall,1696,Senja,Bygder,,Jørgen Jørgensen Aarhus,,"Drenger, husmenn, håntverkere, strandsittere, drenger, odel, konsump. folk",RA/EA-4092/R68/L4753/1694-1696,259,https://media.digitalarkivet.no/view/48851/259,Nei,Nei,x,x,x
Jordebok,1696,Troms,Gårder,,Jørgen Jørgensen Aarhus,,Eiere og brukere,RA/EA-4092/R68/L4753/1694-1696,316,https://media.digitalarkivet.no/view/48851/316,Nei,Nei,x,x,x
Skattemanntall,1696,Troms,Bygder,,Jørgen Jørgensen Aarhus,,"Drenger, husmenn, håntverkere, strandsittere, drenger, odel, konsump. folk",RA/EA-4092/R68/L4753/1694-1696,330,https://media.digitalarkivet.no/view/48851/330,Nei,Nei,x,x,x
Skattemanntall,1697,Torne og Kemi Lappmark,Finnebyer,Sverige,Salomon Steigmann,,Fjellsamer - dat. apr. 1697,SE/RA/55203/55203.29/32,102,https://sok.riksarkivet.se/bildvisning/A0001791_00102,Nei,Nei,x,x,x
Skattemanntall,1697,Finnmark,Finnebyer,Norge,Hans Bondixssen/ Niels Hansen,,Alle Samer,RA/EA-4092/R69/L4851,298,https://media.digitalarkivet.no/view/48949/298,Ja,Ja,x,https://docs.google.com/spreadsheets/d/1tiGo3NmupLeLJJPbGQMTOOpw5erGtiJQ90WmdfGg3sM/edit?usp=sharing,x
Leidangsmanntall,1697,Finnmark,Finnebyer,Norge,Niels Hansen,,Sjøsamer,RA/EA-4092/R69/L4851,315,https://media.digitalarkivet.no/view/48949/315,Nei,Nei,x,x,x
Skattemanntall,1697,Finnmark,Finnebyer,Norge,Lars Bondixsen,,Fjellsamer og Russiske samer,SATØ/S-1120/1Cn/L2879/0001/1681-1699,Ukjent,https://drive.google.com/file/d/1PntzHiGHym7RYRqcIIsKplUYdG3mdi7C/view?usp=drive_link,Nei,Nei,x,x,x
Jordebok,1697,Senja,Gårder,Norge,Jørgen Jørgensen Aarhus,,Eiere og brukere,RA/EA-4092/R68/L4754,7,https://media.digitalarkivet.no/view/48852/7,Nei,Nei,x,x,x
Skattemanntall,1697,Senja,Bygder,Norge,Jørgen Jørgensen Aarhus,,"Odelskatt, rosstjeneste, vergemenn og selfosterkarle",RA/EA-4092/R68/L4754,33,https://media.digitalarkivet.no/view/48852/33,Nei,Nei,x,x,x
Jordebok,1697,Troms,Gårder,Norge,Jørgen Jørgensen Aarhus,,Eiere og brukere,RA/EA-4092/R68/L4754,89,https://media.digitalarkivet.no/view/48852/89,Nei,Nei,x,x,x
Skattemanntall,1697,Troms,Bygder,Norge,Jørgen Jørgensen Aarhus,,"Odel, ross, konsumpsjon, folkeskatt",RA/EA-4092/R68/L4754,103,https://media.digitalarkivet.no/view/48852/103,Nei,Nei,x,x,x
Skattemanntall,1698,Torne og Kemi Lappmark,Finnebyer,Sverige,Salomon Steigmann,,Fjellsamer - dat. feb. 1698,SE/RA/55203/55203.29/33,103,https://sok.riksarkivet.se/bildvisning/A0001792_00103,Nei,Nei,x,x,x
Skattemanntall,1698,Finnmark,Finnebyer,Norge,Hans Bondixssen/ Niels Hansen,,Alle Samer,RA/EA-4092/R69/L4851,349,https://media.digitalarkivet.no/view/48949/349,Ja,Ja,x,https://docs.google.com/spreadsheets/d/1tiGo3NmupLeLJJPbGQMTOOpw5erGtiJQ90WmdfGg3sM/edit?usp=sharing,x
Leidangsmanntall,1698,Finnmark,Finnebyer,Norge,Niels Hansen,,Sjøsamer,RA/EA-4092/R69/L4851,367,https://media.digitalarkivet.no/view/48949/367,Nei,Nei,x,x,x
Skattemanntall,1698,Finnmark,Finnebyer,Norge,Niels Hansen,,Sjøsamer,SATØ/S-1120/1Cn/L2879/0001/1681-1699,Ukjent,https://drive.google.com/file/d/1-c08-au6Mr89LIUau83h6PAgfTTDdHva/view?usp=drive_link,Nei,Nei,x,x,x
Skattemanntall,1698,Indre Finnmark,Finnebyer,Norge,Ukjent,,Fjellsamer og Russiske samer,SATØ/S-1120/1Cn/L2879/0001/1681-1699,Ukjent,https://drive.google.com/file/d/1Fvt0G8bhasla9OacN4ye0WPLnyPyR7Gp/view?usp=drive_link,Nei,Nei,x,x,x
Skattemanntall,1698,Torne og Kemi Lappmark,Finnebyer,Sverige,Salomon Steigmann,,Fjellsamer - dat. mars. 1698,SE/RA/55203/55203.29/34,123,https://sok.riksarkivet.se/bildvisning/A0001793_00123,Nei,Nei,x,x,x
Jordebok,1698,Senja,Gårder,Norge,Jørgen Jørgensen Aarhus,,Eiere og brukere,RA/EA-4092/R68/L4754,138,https://media.digitalarkivet.no/view/48852/138,Nei,Nei,x,x,x
Skattemanntall,1698,Senja,Bygder,Norge,Jørgen Jørgensen Aarhus,,"Odelskatt, rosstjeneste, vergemenn og selfosterkarle",RA/EA-4092/R68/L4754,165,https://media.digitalarkivet.no/view/48852/165,Nei,Nei,x,x,x
Jordebok,1698,Troms,Gårder,Norge,Jørgen Jørgensen Aarhus,,Eiere og brukere,RA/EA-4092/R68/L4754,177,https://media.digitalarkivet.no/view/48852/177,Nei,Nei,x,x,x
Skattemanntall,1698,Troms,Bygder,Norge,Jørgen Jørgensen Aarhus,,"Odel, ross, konsumpsjon, folkeskatt",RA/EA-4092/R68/L4754,191,https://media.digitalarkivet.no/view/48852/191,Nei,Nei,x,x,x
Skattemanntall,1699,Finnmark,Finnebyer,Norge,Hans Bondixssen,,Alle Samer,RA/EA-4092/R69/L4851,381,https://media.digitalarkivet.no/view/48949/381,Ja,Ja,x,https://docs.google.com/spreadsheets/d/1tiGo3NmupLeLJJPbGQMTOOpw5erGtiJQ90WmdfGg3sM/edit?usp=sharing,x
Skattemanntall,1699,Finnmark,Finnebyer,Norge,Hans Bondixsen,,Sjøsamer,SATØ/S-1120/1Cn/L2879/0001/1681-1699,ukjent,https://drive.google.com/file/d/1LqQ4h3LS9-oLUioelw7ptTtv5y0sJK5o/view?usp=drive_link,Nei,Nei,x,x,x
Leidangsmanntall,1699,Finnmark,Finnebyer,Norge,Hans Bondixsen,,Sjøsamer,SATØ/S-1120/1Cn/L2879/0001/1681-1699,ukjent,https://drive.google.com/file/d/1LqQ4h3LS9-oLUioelw7ptTtv5y0sJK5o/view?usp=drive_link,Nei,Nei,x,x,x
Skattemanntall,1699,"Indre Finnmark, Sør-Varanger",Finnebyer,Norge,Hans Bondixsen,,Russiske samer,SATØ/S-1120/1Cn/L2879/0001/1681-1699,ukjent,https://drive.google.com/file/d/1LqQ4h3LS9-oLUioelw7ptTtv5y0sJK5o/view?usp=drive_link,Nei,Nei,x,x,x
Leidangsmanntall,1699,Finnmark,Finnebyer,Norge,Hans Bondixsen,,Sjøsamer,RA/EA-4092/R69/L4851,402,https://media.digitalarkivet.no/view/48949/403,Nei,Nei,x,x,x
Skattemanntall,1699,Torne og Kemi Lappmark,Finnebyer,Sverige,Salomon Steigmann,,Fjellsamer,SE/SVAR/RA-111010024/M 24/113,107,https://sok.riksarkivet.se/bildvisning/A0001890_00107,Nei,Nei,x,x,x
Jordebok,1699,Senja,Gårder,Norge,Jørgen Jørgensen Aarhus,,Eiere og brukere,RA/EA-4092/R68/L4754,260,https://media.digitalarkivet.no/view/48852/260,Nei,Nei,x,x,x
Skattemanntall,1699,Senja,Bygder,Norge,Jørgen Jørgensen Aarhus,,"Odelskatt, rosstjeneste, vergemenn og selfosterkarle",RA/EA-4092/R68/L4754,286,https://media.digitalarkivet.no/view/48852/286,Nei,Nei,x,x,x
Jordebok,1699,Troms,Gårder,Norge,Jørgen Jørgensen Aarhus,,Eiere og brukere,RA/EA-4092/R68/L4754,305,https://media.digitalarkivet.no/view/48852/305,Nei,Nei,x,x,x
Skattemanntall,1699,Troms,Bygder,Norge,Jørgen Jørgensen Aarhus,,"Odelskatt, rosstjeneste, vergemenn og selfosterkarle",RA/EA-4092/R68/L4754,319,https://media.digitalarkivet.no/view/48852/319,Nei,Nei,x,x,x
Skattemanntall,1699,Troms,Tingsted,Norge,Jørgen Jørgensen Aarhus,,Samer og Nordmenn,RA/EA-4092/R68/L4754,325,https://media.digitalarkivet.no/view/48852/325,Nei,Nei,x,x,x
Skattemanntall,1700,Finnmark,Finnebyer,Norge,Hans Solgaard,,Alle Samer,RA/EA-4092/R69/L4851,419,https://media.digitalarkivet.no/view/48949/420,Ja,Ja,x,https://docs.google.com/spreadsheets/d/1tiGo3NmupLeLJJPbGQMTOOpw5erGtiJQ90WmdfGg3sM/edit?usp=sharing,x
Leidangsmanntall,1700,Finnmark,Finnebyer,Norge,Hans Solgaard,,Sjøsamer,RA/EA-4092/R69/L4851,438,https://media.digitalarkivet.no/view/48949/438,Nei,Nei,x,x,x
Jordebok,1700,Senja,Gårder,Norge,Jørgen Jørgensen Aarhus,,Eiere og brukere,RA/EA-4092/R68/L4755,7,https://media.digitalarkivet.no/view/48853/7,Nei,Nei,x,x,x
Skattemanntall,1700,Senja,Bygder,Norge,Jørgen Jørgensen Aarhus,,"Odelskatt, rosstjeneste, vergemenn og selfosterkarle - troms også på odel og ross",RA/EA-4092/R68/L4755,33,https://media.digitalarkivet.no/view/48853/33,Nei,Nei,x,x,x
Jordebok,1700,Troms,Gårder,Norge,Jørgen Jørgensen Aarhus,,Eiere og brukere,RA/EA-4092/R68/L4755,50,https://media.digitalarkivet.no/view/48853/50,Nei,Nei,x,x,x
Skattemanntall,1700,Troms,Bygder,Norge,Jørgen Jørgensen Aarhus,,"Odelskatt, rosstjeneste, vergemenn og selfosterkarle",RA/EA-4092/R68/L4755,64,https://media.digitalarkivet.no/view/48853/64,Nei,Nei,x,x,x
Skattemanntall,1701,Finnmark,Finnebyer,Norge,Hans Solgaard,,Østerhavs- og Fjellsamer,RA/EA-4092/R69/L4852,13,https://media.digitalarkivet.no/view/48950/13,Ja,Ja,x,https://docs.google.com/spreadsheets/d/1tiGo3NmupLeLJJPbGQMTOOpw5erGtiJQ90WmdfGg3sM/edit?usp=sharing,x
Leidang- & Skattemanntall,1701,Finnmark,Bygder og Finnebyer,Norge,Hans Solgaard,,Sjøsamer og Nordmenn,RA/EA-4092/R69/L4852,21,https://media.digitalarkivet.no/view/48950/21,Ja,Ja,x,https://docs.google.com/spreadsheets/d/1tiGo3NmupLeLJJPbGQMTOOpw5erGtiJQ90WmdfGg3sM/edit?usp=sharing,x
Skattemanntall,1701,Torne og Kemi Lappmark,Finnebyer,Sverige,Salomon Steigmann,,Fjellsamer,SE/RA/55203/55203.29/34,78,https://sok.riksarkivet.se/bildvisning/A0001795_00278,Nei,Nei,x,x,x
Landwaren,1701,Finnmark,Husholdning,Norge,Hans Solgaard,,Liste over de bønder som bor på sørøya,RA/EA-4092/R69/L4852,48,https://media.digitalarkivet.no/view/48950/48,Nei,Nei,x,x,x
Jordebok,1701,Senja,Gårder,Norge,Jørgen Jørgensen Aarhus,,Eiere og brukere,RA/EA-4092/R68/L4755,114,https://media.digitalarkivet.no/view/48853/114,Nei,Nei,x,x,x
Skattemanntall,1701,Senja,Bygder,Norge,Jørgen Jørgensen Aarhus,,"Odelskatt, rosstjeneste, vergemenn og selfosterkarle - troms også på odel og ross",RA/EA-4092/R68/L4755,140,https://media.digitalarkivet.no/view/48853/140,Nei,Nei,x,x,x
Jordebok,1701,Troms,Gårder,Norge,Jørgen Jørgensen Aarhus,,Eiere og brukere,RA/EA-4092/R68/L4755,152,https://media.digitalarkivet.no/view/48853/152,Nei,Nei,x,x,x
Skattemanntall,1701,Troms,Bygder,Norge,Jørgen Jørgensen Aarhus,,"Odelskatt, rosstjeneste, vergemenn og selfosterkarle",RA/EA-4092/R68/L4755,166,https://media.digitalarkivet.no/view/48853/166,Nei,Nei,x,x,x
Skattemanntall,1702,Finnmark,Finnebyer,Norge,Hans Solgaard,,Østerhavs- og Fjellsamer,RA/EA-4092/R69/L4852,139,https://media.digitalarkivet.no/view/48950/139,Ja,Ja,x,https://docs.google.com/spreadsheets/d/1tiGo3NmupLeLJJPbGQMTOOpw5erGtiJQ90WmdfGg3sM/edit?usp=sharing,x
Leidang- & Skattemanntall,1702,Finnmark,Bygder og Finnebyer,Norge,Hans Solgaard,,Sjøsamer og Nordmenn,RA/EA-4092/R69/L4852,148,https://media.digitalarkivet.no/view/48950/148,Ja,Ja,x,https://docs.google.com/spreadsheets/d/1tiGo3NmupLeLJJPbGQMTOOpw5erGtiJQ90WmdfGg3sM/edit?usp=sharing,x
Skattemanntall,1702,Torne og Kemi Lappmark,Finnebyer,Sverige,Salomon Steigmann,,Fjellsamer,SE/RA/55203/55203.29/37,138,https://sok.riksarkivet.se/bildvisning/A0001796_00138,Nei,Nei,x,x,x
Landwaren,1702,Finnmark,Husholdning,Norge,Hans Solgaard,,Liste over de bønder som bor på sørøya,RA/EA-4092/R69/L4852,176,https://media.digitalarkivet.no/view/48950/176,Nei,Nei,x,x,x
Jordebok,1702,Senja,Gårder,Norge,Jørgen Jørgensen Aarhus,,Eiere og brukere,RA/EA-4092/R68/L4755,211,https://media.digitalarkivet.no/view/48853/211,Nei,Nei,x,x,x
Skattemanntall,1702,Senja,Bygder,Norge,Jørgen Jørgensen Aarhus,,"Odelskatt, rosstjeneste, vergemenn og selfosterkarle - troms også på odel og ross",RA/EA-4092/R68/L4755,236,https://media.digitalarkivet.no/view/48853/236,Nei,Nei,x,x,x
Jordebok,1702,Troms,Gårder,Norge,Jørgen Jørgensen Aarhus,,Eiere og brukere,RA/EA-4092/R68/L4755,247,https://media.digitalarkivet.no/view/48853/247,Nei,Nei,x,x,x
Skattemanntall,1702,Troms,Bygder,Norge,Jørgen Jørgensen Aarhus,,"Odelskatt, rosstjeneste, vergemenn og selfosterkarle",RA/EA-4092/R68/L4755,261,https://media.digitalarkivet.no/view/48853/261,Nei,Nei,x,x,x
